,pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
892,2016,1,3,7,2,3,4,8.72,1054,25.50,0.80,5.54,0.00,31.84,2
893,2016,1,3,7,2,4,2,18.86,1809,52.00,0.80,0.00,10.56,63.36,1
894,2016,1,3,7,2,3,4,0.00,861,9.50,0.80,5.54,9.00,24.84,1
895,2016,1,3,7,2,2,6,17.04,1677,52.00,0.80,0.00,13.20,66.00,1
896,2016,1,3,7,2,3,4,11.06,1447,33.00,0.80,0.00,6.76,40.56,1
897,2016,1,3,7,2,4,2,17.20,1503,52.00,0.80,5.54,0.00,58.34,2
898,2016,1,3,7,2,2,4,18.69,1962,52.00,0.80,5.54,0.00,58.34,2
899,2016,1,3,7,2,4,2,17.49,1744,52.00,0.80,5.54,10.00,68.34,1
900,2016,1,3,7,2,3,1,9.55,1202,28.50,0.80,0.00,0.00,29.30,2
901,2016,1,3,7,2,3,4,9.67,1220,29.00,0.80,0.00,5.96,35.76,1
902,2016,1,3,7,2,3,1,3.50,841,12.50,0.80,0.00,2.65,15.95,1
903,2016,1,3,7,2,4,3,8.59,932,25.00,0.80,5.54,6.27,37.61,1
904,2016,1,3,7,2,3,4,8.91,1118,26.50,0.80,5.54,6.57,39.41,1
905,2016,1,3,7,2,3,1,7.47,979,23.50,0.80,0.00,4.86,29.16,1
906,2016,1,3,7,2,4,3,11.25,1330,31.50,0.80,5.54,0.00,37.84,1
907,2016,1,3,7,2,4,3,12.30,1517,35.00,0.80,5.54,0.00,41.34,2
908,2016,1,3,7,2,4,3,12.80,1681,36.00,0.80,0.00,0.00,36.80,1
909,2016,1,3,7,2,4,3,8.40,834,24.00,0.80,5.54,2.00,32.34,1
910,2016,1,3,7,2,3,4,9.60,1243,28.00,0.80,5.54,5.00,39.34,1
911,2016,1,3,7,2,4,3,9.10,837,25.50,0.80,5.54,0.00,31.84,2
912,2016,1,3,7,2,2,6,15.30,1841,44.00,0.80,0.00,0.00,44.80,2
913,2016,1,3,7,2,4,3,10.20,1495,31.00,0.80,0.00,6.35,38.15,1
914,2016,1,3,7,2,3,4,10.00,1385,30.50,0.80,5.54,5.00,41.84,1
915,2016,1,3,7,2,2,4,18.00,2145,52.00,0.80,0.00,0.00,52.80,2
916,2016,1,3,7,2,4,2,19.50,1728,52.00,0.80,5.54,0.00,58.34,2
917,2016,1,3,7,2,3,4,11.24,1048,31.00,0.80,0.00,6.36,38.16,1
918,2016,1,3,7,2,4,3,9.80,1009,28.00,0.80,5.54,6.85,41.19,1
919,2016,1,3,7,2,3,4,8.17,942,24.00,0.80,5.54,4.88,35.22,1
920,2016,1,3,7,2,3,4,9.98,1371,30.00,0.80,5.54,7.27,43.61,1
921,2016,1,3,7,2,3,4,9.00,827,25.00,0.80,5.54,6.25,37.59,1
922,2016,1,3,7,2,3,6,13.40,1099,36.50,0.80,0.00,0.00,37.30,2
923,2016,1,3,7,2,3,4,12.10,1760,36.00,0.80,5.54,0.00,42.34,2
924,2016,1,3,7,2,3,4,9.80,1320,29.50,0.80,0.00,0.00,30.30,2
925,2016,1,3,7,2,4,3,9.20,869,25.50,0.80,5.54,6.36,38.20,1
926,2016,1,3,7,2,3,4,9.10,1182,27.50,0.80,5.54,10.15,43.99,1
927,2016,1,3,7,2,2,3,11.51,1091,31.50,0.80,0.00,0.00,32.30,2
928,2016,1,3,7,2,3,4,10.00,1311,30.00,0.80,5.54,9.05,45.39,1
929,2016,1,3,7,2,4,2,17.97,1743,52.00,0.80,5.54,10.00,68.34,1
930,2016,1,3,7,2,4,3,10.30,1325,30.50,0.80,5.54,7.35,44.19,1
931,2016,1,3,7,2,3,6,2.80,467,10.50,0.80,0.00,2.25,13.55,1
932,2016,1,3,7,2,4,3,12.59,1887,38.50,0.80,5.54,0.00,44.84,2
933,2016,1,3,7,2,3,0,9.80,972,28.00,0.80,5.54,0.00,34.34,2
934,2016,1,3,7,2,4,2,17.77,1543,52.00,0.80,5.54,11.67,70.01,1
935,2016,1,3,7,2,2,4,17.10,1735,52.00,0.80,5.54,5.99,64.33,1
936,2016,1,3,7,2,2,6,14.67,1480,41.00,0.80,0.00,0.00,41.80,2
937,2016,1,3,7,2,2,6,15.24,1520,42.00,0.80,0.00,8.56,51.36,1
938,2016,1,3,7,2,3,4,9.70,1452,30.50,0.80,0.00,6.25,37.55,1
939,2016,1,3,7,2,2,6,11.10,1042,30.50,0.80,0.00,0.00,31.30,2
940,2016,1,3,7,2,4,3,8.87,818,25.50,0.80,5.54,3.00,34.84,1
941,2016,1,3,7,2,2,1,26.56,2684,70.00,0.80,0.00,0.00,70.80,2
942,2016,1,3,7,2,2,4,19.00,2042,52.00,0.80,0.00,7.92,60.72,1
943,2016,1,3,7,2,2,1,14.97,1280,40.50,0.80,0.00,0.00,41.30,1
944,2016,1,3,7,2,3,4,10.80,2203,35.00,0.80,5.54,0.00,41.34,2
945,2016,1,3,7,2,3,4,15.26,2284,45.50,0.80,0.00,6.00,52.30,1
946,2016,1,3,7,2,2,4,18.17,2211,52.00,0.80,5.54,11.67,70.01,1
947,2016,1,3,7,2,4,2,17.64,2409,52.00,0.80,0.00,0.00,52.80,1
948,2016,1,3,7,2,2,0,18.00,2030,49.50,0.80,5.54,1.00,56.84,1
949,2016,1,3,7,2,3,4,9.00,1337,28.00,0.80,5.54,0.00,34.34,2
950,2016,1,3,7,2,2,4,19.56,2338,52.00,0.80,5.54,17.50,75.84,1
951,2016,1,3,7,2,2,4,17.37,1802,52.00,0.80,5.54,14.58,72.92,1
952,2016,1,3,7,2,3,4,9.24,1517,29.00,0.80,5.54,0.00,35.34,2
953,2016,1,3,7,2,4,3,10.00,903,27.50,0.80,0.00,5.65,33.95,1
954,2016,1,3,7,2,2,4,17.60,2019,52.00,0.80,0.00,0.00,52.80,2
955,2016,1,3,7,2,4,3,9.79,2686,38.50,0.80,5.54,8.97,53.81,1
956,2016,1,3,7,3,3,4,7.80,1394,26.00,0.80,5.54,5.50,37.84,1
957,2016,1,3,7,3,4,2,18.10,1755,52.00,0.80,5.54,0.00,58.34,2
958,2016,1,3,7,3,4,3,13.70,1426,38.00,0.80,5.54,8.85,53.19,1
959,2016,1,3,7,3,4,3,11.29,1436,33.50,0.80,5.54,7.00,46.84,1
960,2016,1,3,7,3,3,4,9.84,2284,35.50,0.80,5.54,0.00,41.84,2
